-124.5000000,-9.5568778e-06
-123.5000000,-9.8759713e-06
-122.5000000,-1.0208546e-05
-121.5000000,-1.0555295e-05
-120.5000000,-1.0916952e-05
-119.5000000,-1.1294295e-05
-118.5000000,-1.1688152e-05
-117.5000000,-1.2099402e-05
-116.5000000,-1.2528978e-05
-115.5000000,-1.2977873e-05
-114.5000000,-1.3447144e-05
-113.5000000,-1.3937917e-05
-112.5000000,-1.4451390e-05
-111.5000000,-1.4988840e-05
-110.5000000,-1.5551631e-05
-109.5000000,-1.6141217e-05
-108.5000000,-1.6759152e-05
-107.5000000,-1.7407096e-05
-106.5000000,-1.8086823e-05
-105.5000000,-1.8800233e-05
-104.5000000,-1.9549360e-05
-103.5000000,-2.0336384e-05
-102.5000000,-2.1163643e-05
-101.5000000,-2.2033643e-05
-100.5000000,-2.2949079e-05
-99.5000000,-2.3912845e-05
-98.5000000,-2.4928056e-05
-97.5000000,-2.5998062e-05
-96.5000000,-2.7126476e-05
-95.5000000,-2.8317190e-05
-94.5000000,-2.9574407e-05
-93.5000000,-3.0902664e-05
-92.5000000,-3.2306869e-05
-91.5000000,-3.3792331e-05
-90.5000000,-3.5364801e-05
-89.5000000,-3.7030513e-05
-88.5000000,-3.8796234e-05
-87.5000000,-4.0669316e-05
-86.5000000,-4.2657752e-05
-85.5000000,-4.4770246e-05
-84.5000000,-4.7016283e-05
-83.5000000,-4.9406215e-05
-82.5000000,-5.1951349e-05
-81.5000000,-5.4664050e-05
-80.5000000,-5.7557864e-05
-79.5000000,-6.0647638e-05
-78.5000000,-6.3949678e-05
-77.5000000,-6.7481910e-05
-76.5000000,-7.1264069e-05
-75.5000000,-7.5317913e-05
-74.5000000,-7.9667471e-05
-73.5000000,-8.4339313e-05
-72.5000000,-8.9362871e-05
-71.5000000,-9.4770798e-05
-70.5000000,-1.0059938e-04
-69.5000000,-1.0688903e-04
-68.5000000,-1.1368480e-04
-67.5000000,-1.2103705e-04
-66.5000000,-1.2900215e-04
-65.5000000,-1.3764337e-04
-64.5000000,-1.4703180e-04
-63.5000000,-1.5724758e-04
-62.5000000,-1.6838119e-04
-61.5000000,-1.8053506e-04
-60.5000000,-1.9382543e-04
-59.5000000,-2.0838454e-04
-58.5000000,-2.2436326e-04
-57.5000000,-2.4193417e-04
-56.5000000,-2.6129526e-04
-55.5000000,-2.8267441e-04
-54.5000000,-3.0633471e-04
-53.5000000,-3.3258090e-04
-52.5000000,-3.6176726e-04
-51.5000000,-3.9430712e-04
-50.5000000,-4.3068459e-04
-49.5000000,-4.7146900e-04
-48.5000000,-5.1733268e-04
-47.5000000,-5.6907319e-04
-46.5000000,-6.2764099e-04
-45.5000000,-6.9417431e-04
-44.5000000,-7.7004318e-04
-43.5000000,-8.5690534e-04
-42.5000000,-9.5677768e-04
-41.5000000,-1.0721279e-03
-40.5000000,-1.2059927e-03
-39.5000000,-1.3621305e-03
-38.5000000,-1.5452196e-03
-37.5000000,-1.7611145e-03
-36.5000000,-2.0171768e-03
-35.5000000,-2.3226976e-03
-34.5000000,-2.6894257e-03
-33.5000000,-3.1322049e-03
-32.5000000,-3.6696845e-03
-31.5000000,-4.3249939e-03
-30.5000000,-5.1261034e-03
-29.5000000,-6.1053057e-03
-28.5000000,-7.2968074e-03
-27.5000000,-8.7309535e-03
-26.5000000,-1.0423617e-02
-25.5000000,-1.2360643e-02
-24.5000000,-1.4480297e-02
-23.5000000,-1.6660026e-02
-22.5000000,-1.8718658e-02
-21.5000000,-2.0457231e-02
-20.5000000,-2.1752458e-02
-19.5000000,-2.2633127e-02
-18.5000000,-2.3231405e-02
-17.5000000,-2.3655433e-02
-16.5000000,-2.3933017e-02
-15.5000000,-2.4066885e-02
-14.5000000,-2.4103214e-02
-13.5000000,-2.4109190e-02
-12.5000000,-2.4104606e-02
-11.5000000,-2.4058450e-02
-10.5000000,-2.3958145e-02
-9.5000000,-2.3846518e-02
-8.5000000,-2.3767170e-02
-7.5000000,-2.3707200e-02
-6.5000000,-2.3624708e-02
-5.5000000,-2.3520612e-02
-4.5000000,-2.3441757e-02
-3.5000000,-2.3410531e-02
-2.5000000,-2.3392849e-02
-1.5000000,-2.3352501e-02
-0.5000000,-2.3309752e-02
 0.5000000,-2.3309752e-02
 1.5000000,-2.3352501e-02
 2.5000000,-2.3392849e-02
 3.5000000,-2.3410531e-02
 4.5000000,-2.3441757e-02
 5.5000000,-2.3520612e-02
 6.5000000,-2.3624708e-02
 7.5000000,-2.3707200e-02
 8.5000000,-2.3767170e-02
 9.5000000,-2.3846518e-02
10.5000000,-2.3958145e-02
11.5000000,-2.4058450e-02
12.5000000,-2.4104606e-02
13.5000000,-2.4109190e-02
14.5000000,-2.4103214e-02
15.5000000,-2.4066885e-02
16.5000000,-2.3933017e-02
17.5000000,-2.3655433e-02
18.5000000,-2.3231405e-02
19.5000000,-2.2633127e-02
20.5000000,-2.1752458e-02
21.5000000,-2.0457231e-02
22.5000000,-1.8718658e-02
23.5000000,-1.6660026e-02
24.5000000,-1.4480297e-02
25.5000000,-1.2360643e-02
26.5000000,-1.0423617e-02
27.5000000,-8.7309535e-03
28.5000000,-7.2968074e-03
29.5000000,-6.1053057e-03
30.5000000,-5.1261034e-03
31.5000000,-4.3249939e-03
32.5000000,-3.6696845e-03
33.5000000,-3.1322049e-03
34.5000000,-2.6894257e-03
35.5000000,-2.3226976e-03
36.5000000,-2.0171768e-03
37.5000000,-1.7611145e-03
38.5000000,-1.5452196e-03
39.5000000,-1.3621305e-03
40.5000000,-1.2059927e-03
41.5000000,-1.0721279e-03
42.5000000,-9.5677768e-04
43.5000000,-8.5690534e-04
44.5000000,-7.7004318e-04
45.5000000,-6.9417431e-04
46.5000000,-6.2764099e-04
47.5000000,-5.6907319e-04
48.5000000,-5.1733268e-04
49.5000000,-4.7146900e-04
50.5000000,-4.3068459e-04
51.5000000,-3.9430712e-04
52.5000000,-3.6176726e-04
53.5000000,-3.3258090e-04
54.5000000,-3.0633471e-04
55.5000000,-2.8267441e-04
56.5000000,-2.6129526e-04
57.5000000,-2.4193417e-04
58.5000000,-2.2436326e-04
59.5000000,-2.0838454e-04
60.5000000,-1.9382543e-04
61.5000000,-1.8053506e-04
62.5000000,-1.6838119e-04
63.5000000,-1.5724758e-04
64.5000000,-1.4703180e-04
65.5000000,-1.3764337e-04
66.5000000,-1.2900215e-04
67.5000000,-1.2103705e-04
68.5000000,-1.1368480e-04
69.5000000,-1.0688903e-04
70.5000000,-1.0059938e-04
71.5000000,-9.4770798e-05
72.5000000,-8.9362871e-05
73.5000000,-8.4339313e-05
74.5000000,-7.9667471e-05
75.5000000,-7.5317913e-05
76.5000000,-7.1264069e-05
77.5000000,-6.7481910e-05
78.5000000,-6.3949678e-05
79.5000000,-6.0647638e-05
80.5000000,-5.7557864e-05
81.5000000,-5.4664050e-05
82.5000000,-5.1951349e-05
83.5000000,-4.9406215e-05
84.5000000,-4.7016283e-05
85.5000000,-4.4770246e-05
86.5000000,-4.2657752e-05
87.5000000,-4.0669316e-05
88.5000000,-3.8796234e-05
89.5000000,-3.7030513e-05
