-124.5000000,-7.1913379e-05
-123.5000000,-7.3872181e-05
-122.5000000,-7.5902940e-05
-121.5000000,-7.8009002e-05
-120.5000000,-8.0193900e-05
-119.5000000,-8.2461369e-05
-118.5000000,-8.4815359e-05
-117.5000000,-8.7260050e-05
-116.5000000,-8.9799869e-05
-115.5000000,-9.2439503e-05
-114.5000000,-9.5183923e-05
-113.5000000,-9.8038398e-05
-112.5000000,-1.0100852e-04
-111.5000000,-1.0410024e-04
-110.5000000,-1.0731985e-04
-109.5000000,-1.1067408e-04
-108.5000000,-1.1417006e-04
-107.5000000,-1.1781539e-04
-106.5000000,-1.2161816e-04
-105.5000000,-1.2558702e-04
-104.5000000,-1.2973118e-04
-103.5000000,-1.3406046e-04
-102.5000000,-1.3858537e-04
-101.5000000,-1.4331716e-04
-100.5000000,-1.4826783e-04
-99.5000000,-1.5345028e-04
-98.5000000,-1.5887830e-04
-97.5000000,-1.6456670e-04
-96.5000000,-1.7053138e-04
-95.5000000,-1.7678942e-04
-94.5000000,-1.8335922e-04
-93.5000000,-1.9026055e-04
-92.5000000,-1.9751475e-04
-91.5000000,-2.0514484e-04
-90.5000000,-2.1317565e-04
-89.5000000,-2.2163407e-04
-88.5000000,-2.3054915e-04
-87.5000000,-2.3995242e-04
-86.5000000,-2.4987805e-04
-85.5000000,-2.6036314e-04
-84.5000000,-2.7144805e-04
-83.5000000,-2.8317673e-04
-82.5000000,-2.9559707e-04
-81.5000000,-3.0876137e-04
-80.5000000,-3.2272680e-04
-79.5000000,-3.3755594e-04
-78.5000000,-3.5331741e-04
-77.5000000,-3.7008656e-04
-76.5000000,-3.8794630e-04
-75.5000000,-4.0698794e-04
-74.5000000,-4.2731228e-04
-73.5000000,-4.4903076e-04
-72.5000000,-4.7226687e-04
-71.5000000,-4.9715764e-04
-70.5000000,-5.2385551e-04
-69.5000000,-5.5253040e-04
-68.5000000,-5.8337210e-04
-67.5000000,-6.1659319e-04
-66.5000000,-6.5243225e-04
-65.5000000,-6.9115780e-04
-64.5000000,-7.3307284e-04
-63.5000000,-7.7852028e-04
-62.5000000,-8.2788931e-04
-61.5000000,-8.8162311e-04
-60.5000000,-9.4022793e-04
-59.5000000,-1.0042842e-03
-58.5000000,-1.0744597e-03
-57.5000000,-1.1515262e-03
-56.5000000,-1.2363787e-03
-55.5000000,-1.3300603e-03
-54.5000000,-1.4337926e-03
-53.5000000,-1.5490130e-03
-52.5000000,-1.6774227e-03
-51.5000000,-1.8210468e-03
-50.5000000,-1.9823114e-03
-49.5000000,-2.1641430e-03
-48.5000000,-2.3700980e-03
-47.5000000,-2.6045336e-03
-46.5000000,-2.8728359e-03
-45.5000000,-3.1817270e-03
-44.5000000,-3.5396863e-03
-43.5000000,-3.9575367e-03
-42.5000000,-4.4492720e-03
-41.5000000,-5.0332490e-03
-40.5000000,-5.7339375e-03
-39.5000000,-6.5845446e-03
-38.5000000,-7.6310446e-03
-37.5000000,-8.9385183e-03
-36.5000000,-1.0601384e-02
-35.5000000,-1.2760253e-02
-34.5000000,-1.5629227e-02
-33.5000000,-1.9528494e-02
-32.5000000,-2.4839312e-02
-31.5000000,-3.1532055e-02
-30.5000000,-3.7662012e-02
-29.5000000,-3.7976977e-02
-28.5000000,-2.5435843e-02
-27.5000000, 4.7952582e-03
-26.5000000, 4.8364149e-02
-25.5000000, 6.1711377e-02
-24.5000000, 1.4701195e-02
-23.5000000,-2.5143028e-02
-22.5000000,-1.9727665e-02
-21.5000000, 1.7204217e-02
-20.5000000, 2.1238886e-02
-19.5000000,-1.8353244e-02
-18.5000000,-3.6238184e-02
-17.5000000,-1.3289311e-02
-16.5000000, 2.1604989e-02
-15.5000000, 5.3144938e-03
-14.5000000,-3.1358244e-02
-13.5000000,-3.3874368e-02
-12.5000000, 2.7954480e-04
-11.5000000, 2.2395576e-02
-10.5000000,-9.5423354e-03
-9.5000000,-3.6990610e-02
-8.5000000,-2.4795057e-02
-7.5000000, 1.3768489e-02
-6.5000000, 1.5564492e-02
-5.5000000,-2.2858061e-02
-4.5000000,-3.7337898e-02
-3.5000000,-1.1810711e-02
-2.5000000, 2.1869286e-02
-1.5000000, 2.7321566e-03
-0.5000000,-3.2638830e-02
 0.5000000,-3.2638830e-02
 1.5000000, 2.7321566e-03
 2.5000000, 2.1869286e-02
 3.5000000,-1.1810711e-02
 4.5000000,-3.7337898e-02
 5.5000000,-2.2858061e-02
 6.5000000, 1.5564492e-02
 7.5000000, 1.3768489e-02
 8.5000000,-2.4795057e-02
 9.5000000,-3.6990610e-02
10.5000000,-9.5423354e-03
11.5000000, 2.2395576e-02
12.5000000, 2.7954480e-04
13.5000000,-3.3874368e-02
14.5000000,-3.1358244e-02
15.5000000, 5.3144938e-03
16.5000000, 2.1604989e-02
17.5000000,-1.3289311e-02
18.5000000,-3.6238184e-02
19.5000000,-1.8353244e-02
20.5000000, 2.1238886e-02
21.5000000, 1.7204217e-02
22.5000000,-1.9727665e-02
23.5000000,-2.5143028e-02
24.5000000, 1.4701195e-02
25.5000000, 6.1711377e-02
26.5000000, 4.8364149e-02
27.5000000, 4.7952582e-03
28.5000000,-2.5435843e-02
29.5000000,-3.7976977e-02
30.5000000,-3.7662012e-02
31.5000000,-3.1532055e-02
32.5000000,-2.4839312e-02
33.5000000,-1.9528494e-02
34.5000000,-1.5629227e-02
35.5000000,-1.2760253e-02
36.5000000,-1.0601384e-02
37.5000000,-8.9385183e-03
38.5000000,-7.6310446e-03
39.5000000,-6.5845446e-03
40.5000000,-5.7339375e-03
41.5000000,-5.0332490e-03
42.5000000,-4.4492720e-03
43.5000000,-3.9575367e-03
44.5000000,-3.5396863e-03
45.5000000,-3.1817270e-03
46.5000000,-2.8728359e-03
47.5000000,-2.6045336e-03
48.5000000,-2.3700980e-03
49.5000000,-2.1641430e-03
50.5000000,-1.9823114e-03
51.5000000,-1.8210468e-03
52.5000000,-1.6774227e-03
53.5000000,-1.5490130e-03
54.5000000,-1.4337926e-03
55.5000000,-1.3300603e-03
56.5000000,-1.2363787e-03
57.5000000,-1.1515262e-03
58.5000000,-1.0744597e-03
59.5000000,-1.0042842e-03
60.5000000,-9.4022793e-04
61.5000000,-8.8162311e-04
62.5000000,-8.2788931e-04
63.5000000,-7.7852028e-04
64.5000000,-7.3307284e-04
65.5000000,-6.9115780e-04
66.5000000,-6.5243225e-04
67.5000000,-6.1659319e-04
68.5000000,-5.8337210e-04
69.5000000,-5.5253040e-04
70.5000000,-5.2385551e-04
71.5000000,-4.9715764e-04
72.5000000,-4.7226687e-04
73.5000000,-4.4903076e-04
74.5000000,-4.2731228e-04
75.5000000,-4.0698794e-04
76.5000000,-3.8794630e-04
77.5000000,-3.7008656e-04
78.5000000,-3.5331741e-04
79.5000000,-3.3755594e-04
80.5000000,-3.2272680e-04
81.5000000,-3.0876137e-04
82.5000000,-2.9559707e-04
83.5000000,-2.8317673e-04
84.5000000,-2.7144805e-04
85.5000000,-2.6036314e-04
86.5000000,-2.4987805e-04
87.5000000,-2.3995242e-04
88.5000000,-2.3054915e-04
89.5000000,-2.2163407e-04
90.5000000,-2.1317565e-04
91.5000000,-2.0514484e-04
92.5000000,-1.9751475e-04
93.5000000,-1.9026055e-04
94.5000000,-1.8335922e-04
95.5000000,-1.7678942e-04
96.5000000,-1.7053138e-04
97.5000000,-1.6456670e-04
98.5000000,-1.5887830e-04
99.5000000,-1.5345028e-04
100.5000000,-1.4826783e-04
101.5000000,-1.4331716e-04
102.5000000,-1.3858537e-04
103.5000000,-1.3406046e-04
104.5000000,-1.2973118e-04
105.5000000,-1.2558702e-04
106.5000000,-1.2161816e-04
107.5000000,-1.1781539e-04
108.5000000,-1.1417006e-04
109.5000000,-1.1067408e-04
