-99.5000000,-2.4409101e-05
-98.5000000,-2.5452670e-05
-97.5000000,-2.6553063e-05
-96.5000000,-2.7714065e-05
-95.5000000,-2.8939761e-05
-94.5000000,-3.0234564e-05
-93.5000000,-3.1603245e-05
-92.5000000,-3.3050967e-05
-91.5000000,-3.4583324e-05
-90.5000000,-3.6206381e-05
-89.5000000,-3.7926722e-05
-88.5000000,-3.9751501e-05
-87.5000000,-4.1688500e-05
-86.5000000,-4.3746192e-05
-85.5000000,-4.5933815e-05
-84.5000000,-4.8261454e-05
-83.5000000,-5.0740128e-05
-82.5000000,-5.3381893e-05
-81.5000000,-5.6199958e-05
-80.5000000,-5.9208813e-05
-79.5000000,-6.2424374e-05
-78.5000000,-6.5864152e-05
-77.5000000,-6.9547434e-05
-76.5000000,-7.3495501e-05
-75.5000000,-7.7731866e-05
-74.5000000,-8.2282556e-05
-73.5000000,-8.7176421e-05
-72.5000000,-9.2445500e-05
-71.5000000,-9.8125435e-05
-70.5000000,-1.0425595e-04
-69.5000000,-1.1088142e-04
-68.5000000,-1.1805146e-04
-67.5000000,-1.2582174e-04
-66.5000000,-1.3425481e-04
-65.5000000,-1.4342108e-04
-64.5000000,-1.5340008e-04
-63.5000000,-1.6428179e-04
-62.5000000,-1.7616830e-04
-61.5000000,-1.8917575e-04
-60.5000000,-2.0343667e-04
-59.5000000,-2.1910268e-04
-58.5000000,-2.3634781e-04
-57.5000000,-2.5537252e-04
-56.5000000,-2.7640841e-04
-55.5000000,-2.9972414e-04
-54.5000000,-3.2563253e-04
-53.5000000,-3.5449926e-04
-52.5000000,-3.8675379e-04
-51.5000000,-4.2290268e-04
-50.5000000,-4.6354651e-04
-49.5000000,-5.0940101e-04
-48.5000000,-5.6132402e-04
-47.5000000,-6.2034990e-04
-46.5000000,-6.8773407e-04
-45.5000000,-7.6501093e-04
-44.5000000,-8.5407029e-04
-43.5000000,-9.5725887e-04
-42.5000000,-1.0775172e-03
-41.5000000,-1.2185664e-03
-40.5000000,-1.3851660e-03
-39.5000000,-1.5834768e-03
-38.5000000,-1.8215784e-03
-37.5000000,-2.1102215e-03
-36.5000000,-2.4639437e-03
-35.5000000,-2.9027596e-03
-34.5000000,-3.4547826e-03
-33.5000000,-4.1603947e-03
-32.5000000,-5.0790594e-03
-31.5000000,-6.3007576e-03
-30.5000000,-7.9655413e-03
-29.5000000,-1.0295271e-02
-28.5000000,-1.3622715e-02
-27.5000000,-1.8283144e-02
-26.5000000,-2.3925701e-02
-25.5000000,-2.7936047e-02
-24.5000000,-2.5248363e-02
-23.5000000,-1.2667405e-02
-22.5000000, 5.2029342e-03
-21.5000000, 1.6533769e-02
-20.5000000, 1.1064427e-02
-19.5000000,-5.1482600e-03
-18.5000000,-1.4602543e-02
-17.5000000,-1.0354122e-02
-16.5000000,-3.4296585e-03
-15.5000000,-7.3904984e-03
-14.5000000,-1.6995948e-02
-13.5000000,-1.7904017e-02
-12.5000000,-9.0742306e-03
-11.5000000,-4.3345051e-03
-10.5000000,-1.1462150e-02
-9.5000000,-1.8955252e-02
-8.5000000,-1.5328107e-02
-7.5000000,-5.9359208e-03
-6.5000000,-5.4983274e-03
-5.5000000,-1.4623225e-02
-4.5000000,-1.8765329e-02
-3.5000000,-1.1618970e-02
-2.5000000,-3.9744892e-03
-1.5000000,-8.0619102e-03
-0.5000000,-1.7188862e-02
0.5000000,-1.7188862e-02
1.5000000,-8.0619102e-03
2.5000000,-3.9744892e-03
3.5000000,-1.1618970e-02
4.5000000,-1.8765329e-02
5.5000000,-1.4623225e-02
6.5000000,-5.4983274e-03
7.5000000,-5.9359208e-03
8.5000000,-1.5328107e-02
9.5000000,-1.8955252e-02
10.5000000,-1.1462150e-02
11.5000000,-4.3345051e-03
12.5000000,-9.0742306e-03
13.5000000,-1.7904017e-02
14.5000000,-1.6995948e-02
15.5000000,-7.3904984e-03
16.5000000,-3.4296585e-03
17.5000000,-1.0354122e-02
18.5000000,-1.4602543e-02
19.5000000,-5.1482600e-03
20.5000000, 1.1064427e-02
21.5000000, 1.6533769e-02
22.5000000, 5.2029342e-03
23.5000000,-1.2667405e-02
24.5000000,-2.5248363e-02
25.5000000,-2.7936047e-02
26.5000000,-2.3925701e-02
27.5000000,-1.8283144e-02
28.5000000,-1.3622715e-02
29.5000000,-1.0295271e-02
30.5000000,-7.9655413e-03
31.5000000,-6.3007576e-03
32.5000000,-5.0790594e-03
33.5000000,-4.1603947e-03
34.5000000,-3.4547826e-03
35.5000000,-2.9027596e-03
36.5000000,-2.4639437e-03
37.5000000,-2.1102215e-03
38.5000000,-1.8215784e-03
39.5000000,-1.5834768e-03
40.5000000,-1.3851660e-03
41.5000000,-1.2185664e-03
42.5000000,-1.0775172e-03
43.5000000,-9.5725887e-04
44.5000000,-8.5407029e-04
45.5000000,-7.6501093e-04
46.5000000,-6.8773407e-04
47.5000000,-6.2034990e-04
48.5000000,-5.6132402e-04
49.5000000,-5.0940101e-04
50.5000000,-4.6354651e-04
51.5000000,-4.2290268e-04
52.5000000,-3.8675379e-04
53.5000000,-3.5449926e-04
54.5000000,-3.2563253e-04
55.5000000,-2.9972414e-04
56.5000000,-2.7640841e-04
57.5000000,-2.5537252e-04
58.5000000,-2.3634781e-04
59.5000000,-2.1910268e-04
60.5000000,-2.0343667e-04
61.5000000,-1.8917575e-04
62.5000000,-1.7616830e-04
63.5000000,-1.6428179e-04
64.5000000,-1.5340008e-04
65.5000000,-1.4342108e-04
66.5000000,-1.3425481e-04
67.5000000,-1.2582174e-04
68.5000000,-1.1805146e-04
69.5000000,-1.1088142e-04
70.5000000,-1.0425595e-04
71.5000000,-9.8125435e-05
72.5000000,-9.2445500e-05
